"","subjectID","session","con","condition","control","xyz","roi","process","meanPE","sdPE","map","test","mask","dotProduct"
"5671","RRV016","2","con_0023.nii","meal","nature","-42_7_36","left MFG","cognitive_control",-0.643319,0.354079,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-542.454
"5672","RRV016","2","con_0023.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.402789,0.433983,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-542.454
"5673","RRV016","2","con_0023.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",-0.61549,0.308834,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-542.454
"5674","RRV016","2","con_0023.nii","meal","nature","32_-59_41","right IPS","cognitive_control",-0.417031,0.168002,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-542.454
"5675","RRV016","2","con_0023.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",0.0227786,0.219162,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-542.454
"5676","RRV016","2","con_0023.nii","meal","nature","-6_49_1","left vmPFC","value",0.184888,0.352001,"value_association-test_z_FDR_0.01","association","unmasked",-341.137
"5677","RRV016","all","con_0024.nii","meal","nature","9_3_-6","right VS","reward",0.0536597,0.256834,"reward_association-test_z_FDR_0.01","association","unmasked",3575.16
"5678","RRV016","all","con_0024.nii","meal","nature","-9_3_-6","left VS","reward",-0.0164165,0.393639,"reward_association-test_z_FDR_0.01","association","unmasked",3575.16
"5679","RRV016","all","con_0024.nii","meal","nature","-30_33_-18","left lOFC","reward",0.25049,0.189366,"reward_association-test_z_FDR_0.01","association","unmasked",3575.16
"5680","RRV016","all","con_0024.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",-0.675066,0.30907,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5681","RRV016","all","con_0024.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",-0.421569,0.365788,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5682","RRV016","all","con_0024.nii","meal","nature","44_8_34","right MFG","cognitive_control",1.70003,0.459795,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5683","RRV016","all","con_0024.nii","meal","nature","-42_7_36","left MFG","cognitive_control",0.138327,0.464022,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5684","RRV016","all","con_0024.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.176628,0.559916,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5685","RRV016","all","con_0024.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",-0.390801,0.269979,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5686","RRV016","all","con_0024.nii","meal","nature","32_-59_41","right IPS","cognitive_control",0.298337,0.286769,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5687","RRV016","all","con_0024.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",0.369189,0.285269,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",275.939
"5688","RRV016","all","con_0024.nii","meal","nature","-6_49_1","left vmPFC","value",0.348004,0.486039,"value_association-test_z_FDR_0.01","association","unmasked",470.383
"5689","RRV016","1","con_0025.nii","dessert","nature","9_3_-6","right VS","reward",-0.0121328,0.29268,"reward_association-test_z_FDR_0.01","association","unmasked",2597.51
"5690","RRV016","1","con_0025.nii","dessert","nature","-9_3_-6","left VS","reward",0.00166208,0.419553,"reward_association-test_z_FDR_0.01","association","unmasked",2597.51
"5691","RRV016","1","con_0025.nii","dessert","nature","-30_33_-18","left lOFC","reward",0.698046,0.265366,"reward_association-test_z_FDR_0.01","association","unmasked",2597.51
"5692","RRV016","1","con_0025.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.0076122,0.266744,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5693","RRV016","1","con_0025.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.197363,0.223147,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5694","RRV016","1","con_0025.nii","dessert","nature","44_8_34","right MFG","cognitive_control",1.25237,0.38937,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5695","RRV016","1","con_0025.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",0.394278,0.507167,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5696","RRV016","1","con_0025.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.114316,0.231733,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5697","RRV016","1","con_0025.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",0.0165685,0.244025,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5698","RRV016","1","con_0025.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.910164,0.496175,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5699","RRV016","1","con_0025.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",0.383011,0.300213,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",553.754
"5700","RRV016","1","con_0025.nii","dessert","nature","-6_49_1","left vmPFC","value",0.0590142,0.35728,"value_association-test_z_FDR_0.01","association","unmasked",517.119
"5701","RRV016","2","con_0026.nii","dessert","nature","9_3_-6","right VS","reward",0.156337,0.233074,"reward_association-test_z_FDR_0.01","association","unmasked",-1613.14
"5702","RRV016","2","con_0026.nii","dessert","nature","-9_3_-6","left VS","reward",-0.0250823,0.33495,"reward_association-test_z_FDR_0.01","association","unmasked",-1613.14
"5703","RRV016","2","con_0026.nii","dessert","nature","-30_33_-18","left lOFC","reward",-0.470404,0.271064,"reward_association-test_z_FDR_0.01","association","unmasked",-1613.14
"5704","RRV016","2","con_0026.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.0336293,0.159593,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5705","RRV016","2","con_0026.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.377189,0.151702,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5706","RRV016","2","con_0026.nii","dessert","nature","44_8_34","right MFG","cognitive_control",0.505525,0.155478,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5707","RRV016","2","con_0026.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",-0.27329,0.328127,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5708","RRV016","2","con_0026.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",0.0657616,0.18883,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5709","RRV016","2","con_0026.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",-0.750598,0.23588,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5710","RRV016","2","con_0026.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",-0.22761,0.119572,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5711","RRV016","2","con_0026.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",-0.350234,0.235551,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",66.2861
"5712","RRV016","2","con_0026.nii","dessert","nature","-6_49_1","left vmPFC","value",0.558009,0.147387,"value_association-test_z_FDR_0.01","association","unmasked",-612.598
"5713","RRV016","all","con_0027.nii","dessert","nature","9_3_-6","right VS","reward",0.144204,0.411955,"reward_association-test_z_FDR_0.01","association","unmasked",984.365
"5714","RRV016","all","con_0027.nii","dessert","nature","-9_3_-6","left VS","reward",-0.0234202,0.644389,"reward_association-test_z_FDR_0.01","association","unmasked",984.365
"5715","RRV016","all","con_0027.nii","dessert","nature","-30_33_-18","left lOFC","reward",0.227641,0.291714,"reward_association-test_z_FDR_0.01","association","unmasked",984.365
"5716","RRV016","all","con_0027.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.0412415,0.241634,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5717","RRV016","all","con_0027.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.574552,0.247714,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5718","RRV016","all","con_0027.nii","dessert","nature","44_8_34","right MFG","cognitive_control",1.7579,0.371115,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5719","RRV016","all","con_0027.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",0.120987,0.624336,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5720","RRV016","all","con_0027.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.0485541,0.274433,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5721","RRV016","all","con_0027.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",-0.734029,0.337367,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5722","RRV016","all","con_0027.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.682554,0.561305,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5723","RRV016","all","con_0027.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",0.0327771,0.237216,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",620.04
"5724","RRV016","all","con_0027.nii","dessert","nature","-6_49_1","left vmPFC","value",0.617023,0.25878,"value_association-test_z_FDR_0.01","association","unmasked",-95.4787
"5725","RRV016","1","con_0028.nii","food","nature","9_3_-6","right VS","reward",-0.110958,0.210367,"reward_association-test_z_FDR_0.01","association","unmasked",945.999
"5726","RRV016","1","con_0028.nii","food","nature","-9_3_-6","left VS","reward",0.0615862,0.123,"reward_association-test_z_FDR_0.01","association","unmasked",945.999
"5727","RRV016","1","con_0028.nii","food","nature","-30_33_-18","left lOFC","reward",0.268476,0.12225,"reward_association-test_z_FDR_0.01","association","unmasked",945.999
"5728","RRV016","1","con_0028.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.171651,0.159503,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5729","RRV016","1","con_0028.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.194173,0.215276,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5730","RRV016","1","con_0028.nii","food","nature","44_8_34","right MFG","cognitive_control",0.768777,0.211969,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5731","RRV016","1","con_0028.nii","food","nature","-42_7_36","left MFG","cognitive_control",0.328036,0.222494,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5732","RRV016","1","con_0028.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.337674,0.162278,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5733","RRV016","1","con_0028.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.195504,0.166785,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5734","RRV016","1","con_0028.nii","food","nature","32_-59_41","right IPS","cognitive_control",0.378389,0.251542,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5735","RRV016","1","con_0028.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.0127896,0.285107,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",6.71734
"5736","RRV016","1","con_0028.nii","food","nature","-6_49_1","left vmPFC","value",-0.152084,0.180468,"value_association-test_z_FDR_0.01","association","unmasked",185.162
"5737","RRV016","2","con_0029.nii","food","nature","9_3_-6","right VS","reward",0.0251483,0.153636,"reward_association-test_z_FDR_0.01","association","unmasked",-862.552
"5738","RRV016","2","con_0029.nii","food","nature","-9_3_-6","left VS","reward",0.0300136,0.299105,"reward_association-test_z_FDR_0.01","association","unmasked",-862.552
"5739","RRV016","2","con_0029.nii","food","nature","-30_33_-18","left lOFC","reward",-0.337817,0.16593,"reward_association-test_z_FDR_0.01","association","unmasked",-862.552
"5740","RRV016","2","con_0029.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.266648,0.0976856,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5741","RRV016","2","con_0029.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.269129,0.184323,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5742","RRV016","2","con_0029.nii","food","nature","44_8_34","right MFG","cognitive_control",0.257216,0.15141,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5743","RRV016","2","con_0029.nii","food","nature","-42_7_36","left MFG","cognitive_control",-0.549672,0.291843,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5744","RRV016","2","con_0029.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.1868,0.22756,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5745","RRV016","2","con_0029.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.664979,0.236704,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5746","RRV016","2","con_0029.nii","food","nature","32_-59_41","right IPS","cognitive_control",-0.447601,0.13259,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5747","RRV016","2","con_0029.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.10581,0.213528,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-336.008
"5748","RRV016","2","con_0029.nii","food","nature","-6_49_1","left vmPFC","value",0.376174,0.201923,"value_association-test_z_FDR_0.01","association","unmasked",-325.879
"5749","RRV016","all","con_0030.nii","food","nature","9_3_-6","right VS","reward",-0.0858101,0.252918,"reward_association-test_z_FDR_0.01","association","unmasked",83.4467
"5750","RRV016","all","con_0030.nii","food","nature","-9_3_-6","left VS","reward",0.0915997,0.378673,"reward_association-test_z_FDR_0.01","association","unmasked",83.4467
"5751","RRV016","all","con_0030.nii","food","nature","-30_33_-18","left lOFC","reward",-0.0693408,0.142914,"reward_association-test_z_FDR_0.01","association","unmasked",83.4467
"5752","RRV016","all","con_0030.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.438299,0.127898,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5753","RRV016","all","con_0030.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.463302,0.339227,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5754","RRV016","all","con_0030.nii","food","nature","44_8_34","right MFG","cognitive_control",1.02599,0.247773,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5755","RRV016","all","con_0030.nii","food","nature","-42_7_36","left MFG","cognitive_control",-0.221635,0.359885,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5756","RRV016","all","con_0030.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.524475,0.279078,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5757","RRV016","all","con_0030.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.860483,0.320262,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5758","RRV016","all","con_0030.nii","food","nature","32_-59_41","right IPS","cognitive_control",-0.069211,0.293478,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5759","RRV016","all","con_0030.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.1186,0.322505,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-329.291
"5760","RRV016","all","con_0030.nii","food","nature","-6_49_1","left vmPFC","value",0.22409,0.291922,"value_association-test_z_FDR_0.01","association","unmasked",-140.717
"5761","RRV017","1","con_0001.nii","snack","rest","9_3_-6","right VS","reward",0.483531,0.255948,"reward_association-test_z_FDR_0.01","association","unmasked",1626.48
"5762","RRV017","1","con_0001.nii","snack","rest","-9_3_-6","left VS","reward",0.224044,0.370868,"reward_association-test_z_FDR_0.01","association","unmasked",1626.48
"5763","RRV017","1","con_0001.nii","snack","rest","-30_33_-18","left lOFC","reward",-0.0741254,0.18685,"reward_association-test_z_FDR_0.01","association","unmasked",1626.48
"5764","RRV017","1","con_0001.nii","snack","rest","46_28_31","right dlPFC","cognitive_control",0.86195,0.352776,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5765","RRV017","1","con_0001.nii","snack","rest","-44_27_33","left dlPFC","cognitive_control",0.140364,0.189082,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5766","RRV017","1","con_0001.nii","snack","rest","44_8_34","right MFG","cognitive_control",0.532316,0.385215,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5767","RRV017","1","con_0001.nii","snack","rest","-42_7_36","left MFG","cognitive_control",0.126587,0.293691,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5768","RRV017","1","con_0001.nii","snack","rest","54_-44_43","right IPL","cognitive_control",-0.0630611,0.340641,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5769","RRV017","1","con_0001.nii","snack","rest","-53_-50_39","left IPL","cognitive_control",-0.262839,0.297894,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5770","RRV017","1","con_0001.nii","snack","rest","32_-59_41","right IPS","cognitive_control",0.445666,0.909109,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5771","RRV017","1","con_0001.nii","snack","rest","-32_-58_46","left IPS","cognitive_control",0.585058,0.324935,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",963.562
"5772","RRV017","1","con_0001.nii","snack","rest","-6_49_1","left vmPFC","value",-0.623051,0.239774,"value_association-test_z_FDR_0.01","association","unmasked",-317.246
"5773","RRV017","2","con_0002.nii","snack","rest","9_3_-6","right VS","reward",0.0920928,0.246471,"reward_association-test_z_FDR_0.01","association","unmasked",-1281.34
"5774","RRV017","2","con_0002.nii","snack","rest","-9_3_-6","left VS","reward",0.0764953,0.333711,"reward_association-test_z_FDR_0.01","association","unmasked",-1281.34
"5775","RRV017","2","con_0002.nii","snack","rest","-30_33_-18","left lOFC","reward",-0.0262522,0.124493,"reward_association-test_z_FDR_0.01","association","unmasked",-1281.34
"5776","RRV017","2","con_0002.nii","snack","rest","46_28_31","right dlPFC","cognitive_control",0.44075,0.256526,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5777","RRV017","2","con_0002.nii","snack","rest","-44_27_33","left dlPFC","cognitive_control",0.0465757,0.229098,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5778","RRV017","2","con_0002.nii","snack","rest","44_8_34","right MFG","cognitive_control",-0.577983,0.200574,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5779","RRV017","2","con_0002.nii","snack","rest","-42_7_36","left MFG","cognitive_control",-0.305907,0.401634,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5780","RRV017","2","con_0002.nii","snack","rest","54_-44_43","right IPL","cognitive_control",-0.536923,0.210899,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5781","RRV017","2","con_0002.nii","snack","rest","-53_-50_39","left IPL","cognitive_control",-0.502922,0.446387,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5782","RRV017","2","con_0002.nii","snack","rest","32_-59_41","right IPS","cognitive_control",0.600562,0.648724,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5783","RRV017","2","con_0002.nii","snack","rest","-32_-58_46","left IPS","cognitive_control",0.466445,0.551659,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",321.213
"5784","RRV017","2","con_0002.nii","snack","rest","-6_49_1","left vmPFC","value",-0.482233,0.414407,"value_association-test_z_FDR_0.01","association","unmasked",-1069.31
"5785","RRV017","all","con_0003.nii","snack","rest","9_3_-6","right VS","reward",0.575624,0.239944,"reward_association-test_z_FDR_0.01","association","unmasked",345.138
"5786","RRV017","all","con_0003.nii","snack","rest","-9_3_-6","left VS","reward",0.30054,0.630119,"reward_association-test_z_FDR_0.01","association","unmasked",345.138
"5787","RRV017","all","con_0003.nii","snack","rest","-30_33_-18","left lOFC","reward",-0.100378,0.210048,"reward_association-test_z_FDR_0.01","association","unmasked",345.138
"5788","RRV017","all","con_0003.nii","snack","rest","46_28_31","right dlPFC","cognitive_control",1.3027,0.537957,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5789","RRV017","all","con_0003.nii","snack","rest","-44_27_33","left dlPFC","cognitive_control",0.18694,0.283413,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5790","RRV017","all","con_0003.nii","snack","rest","44_8_34","right MFG","cognitive_control",-0.0456666,0.401236,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5791","RRV017","all","con_0003.nii","snack","rest","-42_7_36","left MFG","cognitive_control",-0.17932,0.651803,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5792","RRV017","all","con_0003.nii","snack","rest","54_-44_43","right IPL","cognitive_control",-0.599984,0.406537,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5793","RRV017","all","con_0003.nii","snack","rest","-53_-50_39","left IPL","cognitive_control",-0.765761,0.730984,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5794","RRV017","all","con_0003.nii","snack","rest","32_-59_41","right IPS","cognitive_control",1.04623,1.53909,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5795","RRV017","all","con_0003.nii","snack","rest","-32_-58_46","left IPS","cognitive_control",1.0515,0.846317,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1284.77
"5796","RRV017","all","con_0003.nii","snack","rest","-6_49_1","left vmPFC","value",-1.10528,0.577421,"value_association-test_z_FDR_0.01","association","unmasked",-1386.55
"5797","RRV017","1","con_0004.nii","meal","rest","9_3_-6","right VS","reward",0.438209,0.343703,"reward_association-test_z_FDR_0.01","association","unmasked",3375.44
"5798","RRV017","1","con_0004.nii","meal","rest","-9_3_-6","left VS","reward",-0.0961316,0.336689,"reward_association-test_z_FDR_0.01","association","unmasked",3375.44
"5799","RRV017","1","con_0004.nii","meal","rest","-30_33_-18","left lOFC","reward",0.0574312,0.173028,"reward_association-test_z_FDR_0.01","association","unmasked",3375.44
"5800","RRV017","1","con_0004.nii","meal","rest","46_28_31","right dlPFC","cognitive_control",0.773044,0.286387,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5801","RRV017","1","con_0004.nii","meal","rest","-44_27_33","left dlPFC","cognitive_control",0.122086,0.153333,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5802","RRV017","1","con_0004.nii","meal","rest","44_8_34","right MFG","cognitive_control",0.510352,0.278375,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5803","RRV017","1","con_0004.nii","meal","rest","-42_7_36","left MFG","cognitive_control",0.315593,0.499524,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5804","RRV017","1","con_0004.nii","meal","rest","54_-44_43","right IPL","cognitive_control",0.100037,0.197231,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5805","RRV017","1","con_0004.nii","meal","rest","-53_-50_39","left IPL","cognitive_control",-0.100044,0.326797,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5806","RRV017","1","con_0004.nii","meal","rest","32_-59_41","right IPS","cognitive_control",0.549499,0.850449,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5807","RRV017","1","con_0004.nii","meal","rest","-32_-58_46","left IPS","cognitive_control",0.474998,0.293071,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",892.228
"5808","RRV017","1","con_0004.nii","meal","rest","-6_49_1","left vmPFC","value",-0.79463,0.310431,"value_association-test_z_FDR_0.01","association","unmasked",-96.5157
"5809","RRV017","2","con_0005.nii","meal","rest","9_3_-6","right VS","reward",0.571442,0.357848,"reward_association-test_z_FDR_0.01","association","unmasked",6443.61
"5810","RRV017","2","con_0005.nii","meal","rest","-9_3_-6","left VS","reward",0.355359,0.431239,"reward_association-test_z_FDR_0.01","association","unmasked",6443.61
"5811","RRV017","2","con_0005.nii","meal","rest","-30_33_-18","left lOFC","reward",0.0381957,0.181537,"reward_association-test_z_FDR_0.01","association","unmasked",6443.61
"5812","RRV017","2","con_0005.nii","meal","rest","46_28_31","right dlPFC","cognitive_control",0.642746,0.551166,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5813","RRV017","2","con_0005.nii","meal","rest","-44_27_33","left dlPFC","cognitive_control",0.183184,0.320877,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5814","RRV017","2","con_0005.nii","meal","rest","44_8_34","right MFG","cognitive_control",-0.0360615,0.434562,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5815","RRV017","2","con_0005.nii","meal","rest","-42_7_36","left MFG","cognitive_control",0.0477868,0.256399,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5816","RRV017","2","con_0005.nii","meal","rest","54_-44_43","right IPL","cognitive_control",-0.83788,0.268637,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5817","RRV017","2","con_0005.nii","meal","rest","-53_-50_39","left IPL","cognitive_control",-0.182898,0.58025,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5818","RRV017","2","con_0005.nii","meal","rest","32_-59_41","right IPS","cognitive_control",1.12712,0.956317,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5819","RRV017","2","con_0005.nii","meal","rest","-32_-58_46","left IPS","cognitive_control",0.977912,0.668888,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",905.238
"5820","RRV017","2","con_0005.nii","meal","rest","-6_49_1","left vmPFC","value",-0.421957,0.258393,"value_association-test_z_FDR_0.01","association","unmasked",743.608
"5821","RRV017","all","con_0006.nii","meal","rest","9_3_-6","right VS","reward",1.00965,0.476328,"reward_association-test_z_FDR_0.01","association","unmasked",9819.05
"5822","RRV017","all","con_0006.nii","meal","rest","-9_3_-6","left VS","reward",0.259227,0.361685,"reward_association-test_z_FDR_0.01","association","unmasked",9819.05
"5823","RRV017","all","con_0006.nii","meal","rest","-30_33_-18","left lOFC","reward",0.0956269,0.29547,"reward_association-test_z_FDR_0.01","association","unmasked",9819.05
"5824","RRV017","all","con_0006.nii","meal","rest","46_28_31","right dlPFC","cognitive_control",1.41579,0.801898,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5825","RRV017","all","con_0006.nii","meal","rest","-44_27_33","left dlPFC","cognitive_control",0.305271,0.412127,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5826","RRV017","all","con_0006.nii","meal","rest","44_8_34","right MFG","cognitive_control",0.474291,0.549484,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5827","RRV017","all","con_0006.nii","meal","rest","-42_7_36","left MFG","cognitive_control",0.36338,0.710906,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5828","RRV017","all","con_0006.nii","meal","rest","54_-44_43","right IPL","cognitive_control",-0.737844,0.207324,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5829","RRV017","all","con_0006.nii","meal","rest","-53_-50_39","left IPL","cognitive_control",-0.282941,0.812729,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5830","RRV017","all","con_0006.nii","meal","rest","32_-59_41","right IPS","cognitive_control",1.67662,1.79885,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5831","RRV017","all","con_0006.nii","meal","rest","-32_-58_46","left IPS","cognitive_control",1.45291,0.94736,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1797.47
"5832","RRV017","all","con_0006.nii","meal","rest","-6_49_1","left vmPFC","value",-1.21659,0.428299,"value_association-test_z_FDR_0.01","association","unmasked",647.092
