"","subjectID","session","con","condition","control","xyz","roi","process","meanPE","sdPE","map","test","mask","dotProduct"
"128","RRV002","all","con_0003.nii","snack","rest","54_-44_43","right IPL","cognitive_control",-0.136487,0.368941,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",861.37
"129","RRV002","all","con_0003.nii","snack","rest","-53_-50_39","left IPL","cognitive_control",-0.161787,0.465348,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",861.37
"130","RRV002","all","con_0003.nii","snack","rest","32_-59_41","right IPS","cognitive_control",-0.265717,0.468652,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",861.37
"131","RRV002","all","con_0003.nii","snack","rest","-32_-58_46","left IPS","cognitive_control",0.802673,0.386266,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",861.37
"132","RRV002","all","con_0003.nii","snack","rest","-6_49_1","left vmPFC","value",-1.03798,0.452574,"value_uniformity-test_z_FDR_0.01","uniformity","masked",2685.88
"133","RRV002","all","con_0006.nii","meal","rest","9_3_-6","right VS","reward",-0.297174,0.498938,"reward_uniformity-test_z_FDR_0.01","uniformity","masked",-20286.2
"134","RRV002","all","con_0006.nii","meal","rest","-9_3_-6","left VS","reward",0.360865,0.325357,"reward_uniformity-test_z_FDR_0.01","uniformity","masked",-20286.2
"135","RRV002","all","con_0006.nii","meal","rest","-30_33_-18","left lOFC","reward",0.433516,0.713871,"reward_uniformity-test_z_FDR_0.01","uniformity","masked",-20286.2
"136","RRV002","all","con_0006.nii","meal","rest","46_28_31","right dlPFC","cognitive_control",-0.604403,0.333452,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"137","RRV002","all","con_0006.nii","meal","rest","-44_27_33","left dlPFC","cognitive_control",-1.17332,0.466072,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"138","RRV002","all","con_0006.nii","meal","rest","44_8_34","right MFG","cognitive_control",-2.18297,0.779996,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"139","RRV002","all","con_0006.nii","meal","rest","-42_7_36","left MFG","cognitive_control",-1.1173,1.29407,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"140","RRV002","all","con_0006.nii","meal","rest","54_-44_43","right IPL","cognitive_control",-1.61566,0.909197,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
