"","subjectID","session","con","condition","control","xyz","roi","process","meanPE","sdPE","map","test","mask","dotProduct"
"2015","RRV006","all","con_0018.nii","food","rest","-32_-58_46","left IPS","cognitive_control",0.833226,0.71326,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8058.61
"2016","RRV006","all","con_0018.nii","food","rest","-6_49_1","left vmPFC","value",-0.54115,0.485585,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",2213.39
"2017","RRV006","1","con_0019.nii","snack","nature","9_3_-6","right VS","reward",-0.195368,0.315428,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",10704
"2018","RRV006","1","con_0019.nii","snack","nature","-9_3_-6","left VS","reward",0.102659,0.285899,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",10704
"2019","RRV006","1","con_0019.nii","snack","nature","-30_33_-18","left lOFC","reward",0.0120984,0.205273,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",10704
"2020","RRV006","1","con_0019.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",-0.307725,0.20158,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2021","RRV006","1","con_0019.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",-0.0766867,0.164165,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2022","RRV006","1","con_0019.nii","snack","nature","44_8_34","right MFG","cognitive_control",-0.42867,0.410687,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2023","RRV006","1","con_0019.nii","snack","nature","-42_7_36","left MFG","cognitive_control",-0.107289,0.286431,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2024","RRV006","1","con_0019.nii","snack","nature","54_-44_43","right IPL","cognitive_control",-0.103242,0.120617,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2025","RRV006","1","con_0019.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",-0.195801,0.14679,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2026","RRV006","1","con_0019.nii","snack","nature","32_-59_41","right IPS","cognitive_control",-0.0423926,0.281291,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2027","RRV006","1","con_0019.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",0.319402,0.172836,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",5093.49
"2028","RRV006","1","con_0019.nii","snack","nature","-6_49_1","left vmPFC","value",0.647598,0.362733,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",5627.68
"2029","RRV006","2","con_0020.nii","snack","nature","9_3_-6","right VS","reward",-0.653051,0.75837,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3290.28
"2030","RRV006","2","con_0020.nii","snack","nature","-9_3_-6","left VS","reward",-0.00352718,0.51719,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3290.28
"2031","RRV006","2","con_0020.nii","snack","nature","-30_33_-18","left lOFC","reward",0.373239,0.261573,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3290.28
"2032","RRV006","2","con_0020.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",0.253817,0.341226,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2033","RRV006","2","con_0020.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",0.1525,0.246181,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2034","RRV006","2","con_0020.nii","snack","nature","44_8_34","right MFG","cognitive_control",-0.120777,0.298888,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2035","RRV006","2","con_0020.nii","snack","nature","-42_7_36","left MFG","cognitive_control",0.117691,0.224146,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2036","RRV006","2","con_0020.nii","snack","nature","54_-44_43","right IPL","cognitive_control",0.49757,0.227399,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2037","RRV006","2","con_0020.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",0.350302,0.349129,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2038","RRV006","2","con_0020.nii","snack","nature","32_-59_41","right IPS","cognitive_control",0.260658,0.183013,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2039","RRV006","2","con_0020.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",-0.288046,0.531429,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1312.97
"2040","RRV006","2","con_0020.nii","snack","nature","-6_49_1","left vmPFC","value",0.170168,0.254994,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",227.484
"2041","RRV006","all","con_0021.nii","snack","nature","9_3_-6","right VS","reward",-0.84842,0.946377,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",7413.72
"2042","RRV006","all","con_0021.nii","snack","nature","-9_3_-6","left VS","reward",0.0991316,0.687149,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",7413.72
"2043","RRV006","all","con_0021.nii","snack","nature","-30_33_-18","left lOFC","reward",0.385338,0.375426,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",7413.72
"2044","RRV006","all","con_0021.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",-0.0539078,0.449346,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2045","RRV006","all","con_0021.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",0.0758132,0.314481,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2046","RRV006","all","con_0021.nii","snack","nature","44_8_34","right MFG","cognitive_control",-0.549447,0.655839,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2047","RRV006","all","con_0021.nii","snack","nature","-42_7_36","left MFG","cognitive_control",0.0104018,0.363852,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2048","RRV006","all","con_0021.nii","snack","nature","54_-44_43","right IPL","cognitive_control",0.394328,0.248181,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2049","RRV006","all","con_0021.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",0.154501,0.354051,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2050","RRV006","all","con_0021.nii","snack","nature","32_-59_41","right IPS","cognitive_control",0.218265,0.363033,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2051","RRV006","all","con_0021.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",0.0313564,0.561887,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3780.52
"2052","RRV006","all","con_0021.nii","snack","nature","-6_49_1","left vmPFC","value",0.817766,0.498659,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",5855.17
"2053","RRV006","1","con_0022.nii","meal","nature","9_3_-6","right VS","reward",0.501526,0.342793,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",11794.2
"2054","RRV006","1","con_0022.nii","meal","nature","-9_3_-6","left VS","reward",0.189195,0.254564,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",11794.2
"2055","RRV006","1","con_0022.nii","meal","nature","-30_33_-18","left lOFC","reward",0.131796,0.380415,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",11794.2
"2056","RRV006","1","con_0022.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",-0.369036,0.283925,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2057","RRV006","1","con_0022.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",-0.501956,0.325163,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2058","RRV006","1","con_0022.nii","meal","nature","44_8_34","right MFG","cognitive_control",0.125665,0.339353,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2059","RRV006","1","con_0022.nii","meal","nature","-42_7_36","left MFG","cognitive_control",0.285159,0.44673,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2060","RRV006","1","con_0022.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.660729,0.295047,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2061","RRV006","1","con_0022.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",-0.448156,0.230077,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2062","RRV006","1","con_0022.nii","meal","nature","32_-59_41","right IPS","cognitive_control",-0.356738,0.265155,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2063","RRV006","1","con_0022.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",-0.173538,0.400479,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3039.68
"2064","RRV006","1","con_0022.nii","meal","nature","-6_49_1","left vmPFC","value",0.353633,0.33164,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",3469.22
"2065","RRV006","2","con_0023.nii","meal","nature","9_3_-6","right VS","reward",0.398307,0.345514,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",1999.55
"2066","RRV006","2","con_0023.nii","meal","nature","-9_3_-6","left VS","reward",0.205494,0.425999,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",1999.55
"2067","RRV006","2","con_0023.nii","meal","nature","-30_33_-18","left lOFC","reward",0.182502,0.18568,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",1999.55
"2068","RRV006","2","con_0023.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",-0.152059,0.23137,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2069","RRV006","2","con_0023.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",-0.336404,0.33263,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2070","RRV006","2","con_0023.nii","meal","nature","44_8_34","right MFG","cognitive_control",-0.15354,0.26358,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2071","RRV006","2","con_0023.nii","meal","nature","-42_7_36","left MFG","cognitive_control",-0.356732,0.278394,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2072","RRV006","2","con_0023.nii","meal","nature","54_-44_43","right IPL","cognitive_control",0.136082,0.224731,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2073","RRV006","2","con_0023.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",-0.148702,0.115038,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2074","RRV006","2","con_0023.nii","meal","nature","32_-59_41","right IPS","cognitive_control",-0.122915,0.118799,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2075","RRV006","2","con_0023.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",0.353947,0.338391,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5575.96
"2076","RRV006","2","con_0023.nii","meal","nature","-6_49_1","left vmPFC","value",-0.197772,0.246058,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-2079.96
"2077","RRV006","all","con_0024.nii","meal","nature","9_3_-6","right VS","reward",0.899834,0.474813,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",13793.8
"2078","RRV006","all","con_0024.nii","meal","nature","-9_3_-6","left VS","reward",0.394689,0.530374,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",13793.8
"2079","RRV006","all","con_0024.nii","meal","nature","-30_33_-18","left lOFC","reward",0.314299,0.516197,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",13793.8
"2080","RRV006","all","con_0024.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",-0.521095,0.46632,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2081","RRV006","all","con_0024.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",-0.83836,0.547575,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2082","RRV006","all","con_0024.nii","meal","nature","44_8_34","right MFG","cognitive_control",-0.0278758,0.581296,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2083","RRV006","all","con_0024.nii","meal","nature","-42_7_36","left MFG","cognitive_control",-0.0715729,0.674996,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2084","RRV006","all","con_0024.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.524648,0.470239,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2085","RRV006","all","con_0024.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",-0.596858,0.287054,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2086","RRV006","all","con_0024.nii","meal","nature","32_-59_41","right IPS","cognitive_control",-0.479653,0.300025,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2087","RRV006","all","con_0024.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",0.180409,0.183855,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8615.64
"2088","RRV006","all","con_0024.nii","meal","nature","-6_49_1","left vmPFC","value",0.155861,0.43495,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",1389.26
"2089","RRV006","1","con_0025.nii","dessert","nature","9_3_-6","right VS","reward",-0.723004,0.70653,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",900.127
"2090","RRV006","1","con_0025.nii","dessert","nature","-9_3_-6","left VS","reward",0.162771,0.265438,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",900.127
"2091","RRV006","1","con_0025.nii","dessert","nature","-30_33_-18","left lOFC","reward",0.272652,0.380578,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",900.127
"2092","RRV006","1","con_0025.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.135252,0.227613,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2093","RRV006","1","con_0025.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.651086,0.283489,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2094","RRV006","1","con_0025.nii","dessert","nature","44_8_34","right MFG","cognitive_control",0.434994,0.436276,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2095","RRV006","1","con_0025.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",0.129063,0.606945,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2096","RRV006","1","con_0025.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.503785,0.377004,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2097","RRV006","1","con_0025.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",-0.296354,0.242432,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2098","RRV006","1","con_0025.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.192093,0.498384,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2099","RRV006","1","con_0025.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",-0.407478,0.392382,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-3661.72
"2100","RRV006","1","con_0025.nii","dessert","nature","-6_49_1","left vmPFC","value",0.292162,0.319275,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",937.483
"2101","RRV006","2","con_0026.nii","dessert","nature","9_3_-6","right VS","reward",0.0612527,0.363084,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13091.1
"2102","RRV006","2","con_0026.nii","dessert","nature","-9_3_-6","left VS","reward",-0.28995,0.326496,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13091.1
"2103","RRV006","2","con_0026.nii","dessert","nature","-30_33_-18","left lOFC","reward",-0.0637375,0.198519,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13091.1
"2104","RRV006","2","con_0026.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",0.0516646,0.217527,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2105","RRV006","2","con_0026.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.132962,0.16651,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2106","RRV006","2","con_0026.nii","dessert","nature","44_8_34","right MFG","cognitive_control",-0.54574,0.464827,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2107","RRV006","2","con_0026.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",-0.05639,0.260555,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2108","RRV006","2","con_0026.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.524707,0.331398,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2109","RRV006","2","con_0026.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",0.178728,0.235872,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2110","RRV006","2","con_0026.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.215339,0.334618,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2111","RRV006","2","con_0026.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",-0.0756793,0.357668,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7858.73
"2112","RRV006","2","con_0026.nii","dessert","nature","-6_49_1","left vmPFC","value",-0.215705,0.254609,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6033.08
"2113","RRV006","all","con_0027.nii","dessert","nature","9_3_-6","right VS","reward",-0.661751,0.904961,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-12191
"2114","RRV006","all","con_0027.nii","dessert","nature","-9_3_-6","left VS","reward",-0.127178,0.449989,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-12191
"2115","RRV006","all","con_0027.nii","dessert","nature","-30_33_-18","left lOFC","reward",0.208914,0.482232,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-12191
"2116","RRV006","all","con_0027.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.0835873,0.374361,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2117","RRV006","all","con_0027.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.784048,0.373965,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2118","RRV006","all","con_0027.nii","dessert","nature","44_8_34","right MFG","cognitive_control",-0.110747,0.800753,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2119","RRV006","all","con_0027.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",0.0726731,0.702411,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2120","RRV006","all","con_0027.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-1.02849,0.656711,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2121","RRV006","all","con_0027.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",-0.117626,0.266475,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2122","RRV006","all","con_0027.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.407432,0.694767,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2123","RRV006","all","con_0027.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",-0.483157,0.644678,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-11520.5
"2124","RRV006","all","con_0027.nii","dessert","nature","-6_49_1","left vmPFC","value",0.076457,0.485489,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5095.6
"2125","RRV006","1","con_0028.nii","food","nature","9_3_-6","right VS","reward",-0.138949,0.36847,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",7799.46
"2126","RRV006","1","con_0028.nii","food","nature","-9_3_-6","left VS","reward",0.151542,0.153717,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",7799.46
"2127","RRV006","1","con_0028.nii","food","nature","-30_33_-18","left lOFC","reward",0.138849,0.277396,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",7799.46
"2128","RRV006","1","con_0028.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.270671,0.151656,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2129","RRV006","1","con_0028.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.409909,0.17896,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2130","RRV006","1","con_0028.nii","food","nature","44_8_34","right MFG","cognitive_control",0.0439961,0.353524,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2131","RRV006","1","con_0028.nii","food","nature","-42_7_36","left MFG","cognitive_control",0.102311,0.41391,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2132","RRV006","1","con_0028.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.422586,0.207503,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2133","RRV006","1","con_0028.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.313437,0.184992,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2134","RRV006","1","con_0028.nii","food","nature","32_-59_41","right IPS","cognitive_control",-0.0690124,0.311785,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2135","RRV006","1","con_0028.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.0872046,0.287429,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-535.972
"2136","RRV006","1","con_0028.nii","food","nature","-6_49_1","left vmPFC","value",0.431131,0.313636,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",3344.8
"2137","RRV006","2","con_0029.nii","food","nature","9_3_-6","right VS","reward",-0.0644972,0.380781,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4793.94
"2138","RRV006","2","con_0029.nii","food","nature","-9_3_-6","left VS","reward",-0.0293275,0.238953,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4793.94
"2139","RRV006","2","con_0029.nii","food","nature","-30_33_-18","left lOFC","reward",0.164001,0.169581,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4793.94
"2140","RRV006","2","con_0029.nii","food","nature","46_28_31","right dlPFC","cognitive_control",0.051141,0.127613,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2141","RRV006","2","con_0029.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.105622,0.21408,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2142","RRV006","2","con_0029.nii","food","nature","44_8_34","right MFG","cognitive_control",-0.273353,0.317724,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2143","RRV006","2","con_0029.nii","food","nature","-42_7_36","left MFG","cognitive_control",-0.098477,0.163995,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2144","RRV006","2","con_0029.nii","food","nature","54_-44_43","right IPL","cognitive_control",0.0363148,0.160381,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2145","RRV006","2","con_0029.nii","food","nature","-53_-50_39","left IPL","cognitive_control",0.126776,0.181676,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2146","RRV006","2","con_0029.nii","food","nature","32_-59_41","right IPS","cognitive_control",0.117694,0.163635,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2147","RRV006","2","con_0029.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.00325949,0.259564,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4915.89
"2148","RRV006","2","con_0029.nii","food","nature","-6_49_1","left vmPFC","value",-0.0811029,0.191623,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-2628.52
"2149","RRV006","all","con_0030.nii","food","nature","9_3_-6","right VS","reward",-0.203446,0.68912,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",3005.52
"2150","RRV006","all","con_0030.nii","food","nature","-9_3_-6","left VS","reward",0.122214,0.315406,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",3005.52
"2151","RRV006","all","con_0030.nii","food","nature","-30_33_-18","left lOFC","reward",0.30285,0.413075,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",3005.52
"2152","RRV006","all","con_0030.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.21953,0.231618,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2153","RRV006","all","con_0030.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.515532,0.352273,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2154","RRV006","all","con_0030.nii","food","nature","44_8_34","right MFG","cognitive_control",-0.229356,0.650134,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2155","RRV006","all","con_0030.nii","food","nature","-42_7_36","left MFG","cognitive_control",0.00383401,0.53319,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2156","RRV006","all","con_0030.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.386271,0.334858,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2157","RRV006","all","con_0030.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.186661,0.182863,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2158","RRV006","all","con_0030.nii","food","nature","32_-59_41","right IPS","cognitive_control",0.0486814,0.404261,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2159","RRV006","all","con_0030.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.090464,0.431657,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-5451.86
"2160","RRV006","all","con_0030.nii","food","nature","-6_49_1","left vmPFC","value",0.350028,0.408961,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",716.278
"2161","RRV007","1","con_0001.nii","snack","rest","9_3_-6","right VS","reward",-0.0500127,0.504852,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4249.5
"2162","RRV007","1","con_0001.nii","snack","rest","-9_3_-6","left VS","reward",-0.255205,0.324565,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4249.5
"2163","RRV007","1","con_0001.nii","snack","rest","-30_33_-18","left lOFC","reward",-0.115256,0.360767,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4249.5
"2164","RRV007","1","con_0001.nii","snack","rest","46_28_31","right dlPFC","cognitive_control",0.554777,0.322979,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",6178.09
